monthly_usage_hours,days_since_signup,num_support_tickets,avg_session_minutes,num_referrals,discount_pct_used,upgraded
36.9,58.0,2.0,34.0,2.0,19.4,0
55.9,11.0,0.0,9.2,1.0,56.3,1
64.8,251.0,0.0,26.3,0.0,1.5,0
57.1,274.0,1.0,16.4,0.0,8.7,0
25.2,106.0,1.0,33.1,2.0,34.1,0
51.2,53.0,3.0,38.4,1.0,33.2,1
49.9,239.0,2.0,15.8,0.0,1.7,0
62.2,135.0,4.0,18.2,0.0,34.3,1
53.1,273.0,5.0,11.1,0.0,4.5,1
23.0,156.0,0.0,21.8,2.0,15.8,0
28.2,128.0,0.0,26.5,2.0,4.6,0
37.4,232.0,4.0,11.3,1.0,33.3,0
39.4,295.0,0.0,20.0,1.0,21.6,1
47.9,201.0,5.0,24.6,0.0,12.4,1
35.9,298.0,1.0,3.3,1.0,4.1,1
24.3,253.0,0.0,12.7,1.0,0.0,0
49.6,211.0,0.0,20.4,0.0,3.1,0
58.0,423.0,4.0,29.3,0.0,0.0,1
21.5,248.0,0.0,27.8,2.0,2.7,1
50.9,261.0,0.0,26.0,0.0,0.7,0
56.8,258.0,4.0,4.1,0.0,16.8,1
32.6,108.0,1.0,11.4,2.0,3.5,0
38.1,125.0,2.0,13.9,1.0,5.2,0
39.9,77.0,0.0,20.1,1.0,0.0,0
19.1,189.0,0.0,13.9,2.0,15.8,0
15.8,158.0,0.0,1.7,3.0,6.0,0
26.9,248.0,1.0,27.6,1.0,1.8,1
33.1,49.0,0.0,23.5,2.0,0.0,0
34.3,55.0,0.0,18.9,2.0,0.0,0
27.4,110.0,0.0,28.4,2.0,2.9,0
26.7,168.0,0.0,16.7,2.0,0.0,0
45.6,443.0,3.0,19.4,0.0,10.3,1
63.1,215.0,1.0,17.0,0.0,13.5,0
60.6,184.0,4.0,18.8,0.0,18.5,1
67.5,129.0,4.0,37.1,0.0,37.8,1
51.2,87.0,2.0,20.6,1.0,30.3,1
36.4,101.0,0.0,14.3,2.0,0.0,0
46.9,204.0,2.0,30.1,1.0,18.0,0
62.2,214.0,4.0,16.1,0.0,25.2,1
27.8,121.0,0.0,13.8,2.0,5.3,0
29.6,186.0,5.0,24.4,1.0,26.3,0
53.7,252.0,0.0,20.8,0.0,0.3,0
59.0,243.0,1.0,7.1,0.0,4.1,0
17.9,165.0,0.0,11.0,2.0,15.4,0
18.9,281.0,0.0,17.4,2.0,8.8,1
32.1,79.0,1.0,32.1,2.0,11.5,0
31.4,17.0,3.0,36.3,2.0,24.6,1
37.8,1.0,1.0,20.7,2.0,40.4,1
35.7,38.0,3.0,39.0,2.0,29.5,1
61.0,278.0,6.0,25.7,0.0,0.0,1
9.1,114.0,2.0,18.3,3.0,0.0,1
30.4,107.0,2.0,10.2,2.0,22.9,0
70.1,239.0,0.0,24.7,0.0,0.0,0
58.3,284.0,0.0,24.4,0.0,7.7,0
31.0,155.0,0.0,11.3,2.0,0.0,0
49.8,1.0,2.0,15.8,1.0,0.0,0
50.4,63.0,2.0,9.3,1.0,0.0,0
39.6,241.0,0.0,24.2,1.0,1.8,0
41.1,215.0,1.0,6.8,1.0,3.9,1
51.8,246.0,1.0,24.2,0.0,7.7,0
0.0,56.0,0.0,22.0,4.0,3.5,1
22.8,181.0,0.0,23.5,2.0,11.0,0
52.5,167.0,0.0,34.6,0.0,0.0,0
27.2,136.0,0.0,12.4,2.0,0.0,0
78.2,188.0,1.0,31.7,0.0,4.6,0
53.5,193.0,4.0,23.1,0.0,19.5,1
44.8,76.0,0.0,34.1,1.0,0.0,0
48.0,137.0,4.0,30.6,1.0,19.4,1
45.3,48.0,2.0,9.2,1.0,4.1,0
50.4,149.0,0.0,16.2,1.0,0.0,0
62.5,248.0,0.0,30.5,0.0,4.0,0
27.6,210.0,0.0,9.5,2.0,3.5,1
59.8,205.0,1.0,8.9,0.0,12.1,0
35.8,79.0,1.0,18.1,2.0,0.0,0
56.1,1.0,3.0,22.8,1.0,5.5,0
40.7,1.0,2.0,10.7,2.0,37.8,1
50.4,251.0,0.0,8.3,0.0,0.0,0
20.3,159.0,0.0,26.5,2.0,13.9,0
50.9,218.0,1.0,18.0,0.0,9.5,0
24.1,233.0,0.0,24.7,2.0,19.9,1
43.9,315.0,0.0,29.7,0.0,0.0,0
52.4,116.0,3.0,24.9,1.0,34.5,1
32.6,79.0,1.0,34.5,2.0,0.4,0
47.3,89.0,3.0,7.9,1.0,30.0,1
33.4,279.0,2.0,11.5,1.0,0.0,1
30.2,112.0,1.0,23.4,2.0,6.1,0
22.9,187.0,0.0,31.2,2.0,23.9,0
53.5,199.0,2.0,10.7,0.0,9.0,0
37.9,217.0,3.0,9.1,1.0,19.9,0
39.9,261.0,1.0,15.1,1.0,0.0,0
58.8,194.0,2.0,24.7,0.0,18.7,0
30.4,117.0,1.0,5.0,2.0,8.7,0
38.9,82.0,2.0,9.6,2.0,16.5,0
17.4,238.0,0.0,9.1,2.0,28.8,1
22.5,1.0,0.0,12.4,4.0,46.9,1
42.0,81.0,3.0,40.8,1.0,25.5,1
46.0,44.0,1.0,14.8,1.0,0.0,0
60.2,182.0,0.0,16.6,0.0,0.0,0
20.9,161.0,1.0,26.6,2.0,29.6,0
41.8,278.0,0.0,21.9,1.0,0.0,0
11.9,240.0,0.0,21.4,2.0,6.3,1
22.8,143.0,0.0,14.1,2.0,0.0,0
30.3,197.0,0.0,19.8,1.0,0.4,0
37.7,82.0,3.0,24.1,2.0,21.3,0
17.0,177.0,0.0,20.9,2.0,0.0,0
14.8,216.0,0.0,5.8,2.0,13.2,0
27.5,142.0,0.0,19.4,2.0,0.0,0
56.6,273.0,1.0,23.9,0.0,14.0,0
46.3,262.0,1.0,16.0,0.0,0.0,0
50.1,201.0,0.0,29.4,1.0,3.3,0
63.8,108.0,3.0,19.2,0.0,34.1,1
74.3,292.0,0.0,11.3,0.0,0.0,0
32.5,150.0,1.0,31.4,2.0,0.0,0
31.2,251.0,1.0,19.8,1.0,0.5,0
64.9,184.0,3.0,20.6,0.0,24.8,0
40.1,209.0,2.0,24.6,1.0,0.0,1
66.9,215.0,5.0,14.6,0.0,18.1,1
45.2,242.0,1.0,8.5,0.0,5.6,0
35.5,224.0,0.0,16.4,1.0,0.0,0
26.4,213.0,0.0,27.6,2.0,3.3,1
31.0,65.0,1.0,17.2,2.0,22.5,0
61.9,136.0,4.0,20.4,0.0,25.1,1
16.6,209.0,0.0,12.7,2.0,14.2,1
50.4,435.0,2.0,29.1,0.0,13.7,1
58.4,182.0,3.0,12.9,0.0,28.2,1
58.4,185.0,2.0,3.4,0.0,14.5,0
29.9,131.0,1.0,27.8,2.0,3.7,0
16.9,122.0,0.0,21.2,3.0,3.1,1
38.6,1.0,2.0,16.7,2.0,42.5,1
44.0,249.0,2.0,9.4,0.0,19.4,0
44.1,12.0,1.0,6.4,1.0,0.0,0
55.3,305.0,0.0,22.1,0.0,0.0,0
22.6,156.0,0.0,33.3,2.0,16.9,0
27.1,99.0,1.0,26.2,2.0,9.7,0
31.8,144.0,4.0,28.5,1.0,8.1,1
40.7,57.0,3.0,8.4,1.0,22.5,1
41.0,291.0,0.0,25.8,1.0,14.9,1
49.5,79.0,3.0,1.7,1.0,38.4,1
34.0,257.0,1.0,21.3,1.0,6.9,1
63.6,278.0,2.0,24.1,0.0,22.0,0
42.0,208.0,3.0,24.7,1.0,19.7,0
26.8,116.0,1.0,3.4,2.0,32.5,0
33.5,78.0,0.0,22.5,2.0,0.0,0
45.4,328.0,4.0,18.0,0.0,0.0,1
59.9,180.0,0.0,25.8,0.0,10.4,0
47.2,278.0,0.0,4.3,0.0,7.1,0
52.1,174.0,2.0,23.5,0.0,12.8,0
13.9,230.0,0.0,31.6,2.0,0.0,0
48.0,262.0,0.0,12.3,0.0,0.0,0
32.0,224.0,3.0,25.4,1.0,12.8,0
74.9,219.0,4.0,20.2,0.0,22.8,1
38.3,83.0,1.0,26.2,2.0,4.7,0
58.9,255.0,0.0,7.7,0.0,1.0,0
35.9,90.0,0.0,26.4,2.0,0.0,0
74.9,236.0,0.0,21.3,0.0,11.2,0
53.3,307.0,0.0,24.8,0.0,3.1,0
33.2,88.0,0.0,26.2,2.0,0.0,0
37.5,44.0,1.0,12.8,2.0,0.0,0
18.7,187.0,0.0,6.3,2.0,13.7,0
66.6,219.0,0.0,19.6,0.0,1.6,0
20.7,138.0,0.0,23.4,2.0,10.6,0
26.0,283.0,0.0,23.7,1.0,0.0,0
28.9,133.0,1.0,29.3,2.0,16.7,0
12.7,174.0,1.0,31.7,2.0,4.3,1
62.3,156.0,3.0,6.6,0.0,30.8,0
36.3,52.0,1.0,32.8,2.0,37.6,1
47.2,5.0,3.0,16.9,1.0,7.6,0
37.2,234.0,2.0,25.8,1.0,0.0,1
35.9,79.0,2.0,30.4,2.0,18.8,0
55.9,276.0,0.0,19.7,0.0,1.9,1
54.5,224.0,5.0,24.0,0.0,9.2,1
41.2,266.0,1.0,23.1,1.0,10.6,0
47.4,206.0,4.0,15.0,0.0,11.0,1
39.3,273.0,5.0,19.8,0.0,0.0,1
38.6,79.0,2.0,26.3,2.0,14.7,0
38.0,57.0,2.0,18.8,2.0,12.0,0
34.5,109.0,1.0,3.5,2.0,0.0,0
42.5,262.0,0.0,19.5,1.0,5.0,1
31.4,43.0,1.0,17.8,2.0,2.8,0
35.5,116.0,1.0,14.2,2.0,0.0,0
44.3,31.0,3.0,10.6,2.0,33.4,1
50.8,369.0,1.0,20.5,0.0,6.3,1
48.4,35.0,3.0,25.9,1.0,33.3,1
18.5,125.0,2.0,21.7,2.0,0.0,1
40.3,152.0,3.0,29.0,1.0,22.5,1
68.7,280.0,0.0,12.2,0.0,4.5,0
20.0,174.0,1.0,24.2,2.0,36.6,0
52.7,292.0,1.0,10.6,0.0,6.4,1
54.4,287.0,0.0,4.5,0.0,11.6,1
0.0,50.0,2.0,26.1,4.0,0.0,1
67.9,243.0,0.0,29.6,0.0,10.2,0
32.8,252.0,0.0,30.1,1.0,4.8,1
30.5,209.0,4.0,26.7,1.0,0.0,1
69.0,84.0,1.0,13.4,0.0,54.7,1
44.3,48.0,2.0,27.8,1.0,0.0,0
40.2,131.0,1.0,28.5,1.0,0.0,0
23.5,169.0,1.0,19.3,2.0,26.7,0
51.0,241.0,2.0,16.2,0.0,9.3,0
25.9,141.0,0.0,17.4,2.0,2.3,1
46.3,259.0,4.0,11.2,0.0,6.5,1
17.9,204.0,0.0,20.8,2.0,28.1,0
15.7,143.0,0.0,19.8,3.0,0.0,0
49.9,161.0,3.0,28.1,1.0,28.6,0
30.4,299.0,0.0,23.0,1.0,14.8,1
64.6,239.0,1.0,9.2,0.0,12.7,0
53.7,270.0,0.0,31.3,0.0,1.1,0
64.4,206.0,0.0,10.8,0.0,0.0,0
48.3,238.0,1.0,15.6,0.0,5.3,0
59.3,218.0,0.0,37.6,0.0,2.9,0
50.9,136.0,3.0,24.8,1.0,27.1,1
42.6,62.0,1.0,20.1,1.0,0.0,0
42.7,262.0,2.0,18.9,0.0,4.5,0
61.7,243.0,0.0,21.1,0.0,0.0,0
34.0,84.0,1.0,24.1,2.0,6.5,0
59.2,179.0,4.0,8.9,0.0,25.4,1
28.8,88.0,2.0,17.0,2.0,44.7,0
28.1,235.0,3.0,14.1,1.0,20.2,0
18.1,161.0,0.0,23.4,2.0,23.7,0
38.4,68.0,4.0,21.2,1.0,19.9,1
51.7,267.0,6.0,25.8,0.0,0.9,1
37.6,84.0,2.0,35.1,2.0,13.6,0
43.5,265.0,1.0,31.2,0.0,0.0,0
47.1,152.0,4.0,15.9,1.0,14.7,1
18.9,111.0,2.0,21.3,2.0,0.0,1
29.6,146.0,0.0,15.7,2.0,0.0,0
43.2,137.0,4.0,14.8,1.0,19.0,1
51.7,228.0,4.0,19.4,0.0,7.2,1
44.5,130.0,3.0,30.4,1.0,19.2,1
39.8,263.0,1.0,28.8,1.0,6.1,0
10.3,138.0,0.0,7.9,3.0,0.7,1
31.8,155.0,1.0,26.8,2.0,3.2,0
39.5,188.0,5.0,17.3,1.0,24.7,0
4.9,78.0,0.0,20.0,4.0,0.0,1
7.7,257.0,0.0,16.6,3.0,25.1,0
22.0,198.0,0.0,24.9,2.0,16.9,0
24.1,239.0,1.0,27.6,2.0,0.2,1
40.7,13.0,2.0,9.7,2.0,29.9,1
38.7,127.0,4.0,18.3,1.0,21.1,1
52.6,245.0,1.0,10.9,0.0,8.1,0
26.7,143.0,0.0,23.2,2.0,7.3,0
31.0,112.0,0.0,5.8,2.0,2.0,0
11.6,121.0,3.0,18.2,3.0,0.0,1
53.0,125.0,4.0,6.2,0.0,21.8,1
38.7,230.0,2.0,16.0,1.0,0.8,0
63.9,294.0,6.0,19.3,0.0,13.5,1
32.3,113.0,0.0,18.4,2.0,0.0,0
23.9,250.0,2.0,19.9,1.0,0.0,1
66.0,247.0,0.0,12.7,0.0,0.0,0
39.2,66.0,1.0,17.8,2.0,0.0,0
19.7,195.0,0.0,21.7,2.0,5.8,0
53.7,264.0,1.0,4.0,0.0,13.8,0
41.4,140.0,4.0,13.6,1.0,14.7,1
21.1,155.0,0.0,24.6,2.0,16.8,0
44.8,132.0,3.0,24.1,1.0,25.1,1
30.8,291.0,1.0,11.2,1.0,5.2,0
36.7,313.0,0.0,15.7,1.0,6.9,1
43.3,21.0,3.0,13.5,2.0,9.6,0
77.5,255.0,1.0,21.6,0.0,18.2,0
37.0,107.0,0.0,32.4,1.0,0.0,0
23.1,152.0,0.0,21.3,2.0,0.0,0
34.9,175.0,4.0,2.0,1.0,24.5,0
45.3,41.0,2.0,16.9,1.0,0.0,0
60.5,240.0,0.0,35.3,0.0,0.0,1
57.1,213.0,2.0,18.8,0.0,11.2,0
33.2,76.0,2.0,27.3,2.0,23.2,0
42.2,24.0,2.0,26.6,2.0,12.5,1
48.0,170.0,3.0,23.7,0.0,5.2,0
55.3,265.0,0.0,23.7,0.0,0.0,0
55.5,230.0,2.0,29.5,0.0,15.4,0
35.3,56.0,2.0,28.6,2.0,24.6,1
48.6,228.0,2.0,21.4,0.0,24.1,0
30.9,182.0,3.0,21.8,1.0,0.0,1
54.6,237.0,0.0,29.8,0.0,5.8,0
49.7,10.0,2.0,15.0,1.0,0.0,0
60.2,290.0,0.0,27.4,0.0,9.7,0
81.8,264.0,0.0,15.1,0.0,0.0,0
18.4,173.0,0.0,18.7,2.0,23.5,0
54.0,271.0,0.0,21.8,0.0,4.4,0
23.2,156.0,0.0,17.3,2.0,14.3,0
30.0,48.0,1.0,22.2,2.0,19.9,0
59.5,91.0,3.0,27.4,0.0,30.9,1
40.3,1.0,4.0,27.7,2.0,34.1,1
23.8,199.0,0.0,16.2,2.0,2.8,0
29.0,116.0,1.0,26.4,2.0,5.9,0
57.0,292.0,0.0,27.0,0.0,2.4,0
32.2,168.0,4.0,11.4,1.0,12.7,1
44.5,50.0,1.0,30.9,1.0,0.0,0
33.7,119.0,0.0,29.9,2.0,0.0,0
39.3,1.0,2.0,14.1,2.0,41.2,1
69.6,298.0,0.0,14.6,0.0,2.3,0
32.4,262.0,3.0,23.0,1.0,0.0,1
37.5,80.0,2.0,7.1,2.0,17.0,0
31.6,1.0,2.0,20.6,3.0,44.7,1
40.1,226.0,0.0,40.2,1.0,0.0,0
30.9,205.0,0.0,21.4,2.0,8.5,1
33.2,84.0,2.0,11.9,2.0,23.5,0
23.0,224.0,0.0,8.4,2.0,12.0,1
43.0,248.0,0.0,10.4,1.0,0.0,0
21.1,191.0,0.0,16.4,2.0,13.5,1
63.1,245.0,0.0,15.9,0.0,9.5,0
33.0,79.0,1.0,29.0,2.0,2.3,0
21.3,137.0,0.0,24.1,2.0,9.9,0
51.1,284.0,3.0,12.1,0.0,21.5,0
28.2,101.0,3.0,20.9,2.0,21.1,1
39.8,1.0,2.0,11.2,2.0,22.2,0
58.0,315.0,0.0,30.2,0.0,2.5,0
59.0,244.0,0.0,32.6,0.0,0.0,0
37.2,198.0,3.0,20.7,1.0,13.2,0
59.1,410.0,3.0,18.9,0.0,10.1,1
37.9,164.0,3.0,16.7,1.0,0.0,1
18.3,180.0,0.0,21.0,2.0,10.4,0
27.7,246.0,2.0,13.7,1.0,12.8,0
49.5,1.0,3.0,24.9,1.0,0.0,0
28.7,147.0,1.0,25.5,2.0,25.1,0
33.4,67.0,0.0,26.9,2.0,0.0,0
28.7,173.0,1.0,6.3,2.0,2.2,1
25.8,167.0,0.0,35.9,2.0,0.0,0
52.3,330.0,0.0,17.5,0.0,13.6,1
55.6,240.0,0.0,20.0,0.0,0.0,0
44.9,294.0,0.0,11.0,0.0,2.8,0
27.8,148.0,0.0,20.4,2.0,0.0,0
40.1,57.0,1.0,22.5,2.0,0.0,0
30.3,122.0,0.0,20.2,2.0,0.7,0
45.8,311.0,1.0,16.2,0.0,17.9,0
49.1,355.0,0.0,19.4,0.0,25.4,0
49.1,320.0,0.0,24.4,0.0,0.0,0
41.9,31.0,2.0,18.2,2.0,1.4,0
32.6,101.0,0.0,22.3,2.0,0.0,0
51.5,10.0,3.0,16.8,1.0,2.1,0
71.9,280.0,0.0,1.0,0.0,0.0,0
39.8,77.0,1.0,8.6,1.0,0.0,0
39.8,276.0,0.0,29.3,1.0,0.0,0
49.4,284.0,0.0,29.9,0.0,3.9,0
34.8,135.0,2.0,36.0,1.0,15.5,0
37.2,17.0,2.0,18.2,2.0,35.2,1
72.0,166.0,3.0,19.1,0.0,31.6,1
64.0,300.0,0.0,21.7,0.0,0.0,0
39.7,52.0,2.0,22.8,2.0,18.7,0
52.5,189.0,3.0,33.5,0.0,13.2,0
33.0,121.0,0.0,31.3,2.0,0.0,0
15.9,157.0,0.0,16.1,3.0,22.3,0
49.0,341.0,0.0,12.5,0.0,12.7,0
7.9,194.0,0.0,8.6,3.0,46.5,0
40.7,94.0,2.0,13.0,1.0,36.0,1
37.4,74.0,1.0,18.5,2.0,0.0,0
19.4,175.0,1.0,28.6,2.0,35.0,1
23.2,154.0,0.0,31.5,2.0,1.3,1
95.3,296.0,0.0,1.0,0.0,0.0,0
50.6,124.0,3.0,14.8,1.0,32.9,1
36.0,185.0,5.0,28.9,1.0,17.5,0
64.7,225.0,2.0,22.6,0.0,19.7,0
29.1,139.0,0.0,18.4,2.0,0.0,0
63.8,239.0,1.0,20.3,0.0,22.5,0
23.9,298.0,1.0,6.6,1.0,4.1,0
57.1,116.0,5.0,22.6,0.0,27.3,1
53.8,162.0,3.0,20.7,0.0,28.8,1
50.3,216.0,2.0,25.0,0.0,8.2,0
31.8,239.0,1.0,7.6,1.0,0.0,1
47.9,1.0,3.0,14.8,1.0,2.7,0
57.0,199.0,3.0,24.4,0.0,25.8,1
44.2,229.0,1.0,30.5,1.0,6.3,0
12.0,217.0,3.0,16.0,2.0,5.0,0
44.8,237.0,1.0,26.7,0.0,5.5,0
48.2,243.0,1.0,25.2,0.0,3.0,0
47.3,208.0,0.0,12.8,1.0,0.0,0
42.8,198.0,1.0,26.9,1.0,5.5,0
53.7,48.0,2.0,13.0,1.0,38.5,1
9.4,217.0,4.0,5.4,2.0,0.0,1
31.0,95.0,1.0,24.5,2.0,22.8,0
53.8,143.0,4.0,26.3,0.0,24.0,1
47.7,357.0,1.0,39.4,0.0,16.3,1
11.7,255.0,0.0,26.4,2.0,16.5,0
30.9,134.0,0.0,35.1,2.0,0.0,0
70.6,98.0,4.0,19.9,0.0,32.2,1
36.5,250.0,0.0,23.6,1.0,0.1,0
17.4,225.0,3.0,22.2,2.0,0.0,1
10.0,29.0,0.0,27.0,3.0,4.9,1
27.5,156.0,0.0,15.6,2.0,2.0,1
33.3,191.0,4.0,4.8,1.0,18.1,0
28.3,157.0,0.0,2.5,2.0,9.4,0
28.7,114.0,0.0,24.1,2.0,10.4,0
51.4,84.0,3.0,29.9,1.0,24.8,1
50.2,272.0,0.0,8.3,0.0,0.0,0
55.3,215.0,0.0,29.3,0.0,0.0,0
37.3,350.0,1.0,21.5,0.0,13.9,1
57.7,274.0,0.0,22.4,0.0,0.0,0
12.3,246.0,0.0,23.3,2.0,25.8,0
51.9,160.0,5.0,13.0,0.0,10.8,1
35.8,56.0,0.0,7.1,2.0,0.0,0
46.2,208.0,3.0,22.6,1.0,27.9,0
63.9,464.0,3.0,26.3,0.0,17.1,1
30.2,174.0,2.0,22.4,2.0,10.8,0
49.7,185.0,2.0,19.2,0.0,10.2,1
62.5,127.0,3.0,6.3,0.0,31.2,1
51.2,192.0,5.0,29.6,0.0,13.2,1
43.6,229.0,0.0,15.6,1.0,0.0,0
13.2,188.0,0.0,17.1,3.0,30.5,0
61.9,259.0,0.0,20.6,0.0,4.3,0
18.3,186.0,0.0,26.9,2.0,28.1,0
59.9,179.0,5.0,8.9,0.0,17.2,1
56.1,68.0,3.0,20.3,1.0,33.0,1
42.8,195.0,0.0,34.4,1.0,2.8,0
11.0,261.0,0.0,23.6,2.0,9.3,0
29.3,329.0,2.0,30.9,1.0,6.5,1
7.7,245.0,0.0,23.2,3.0,19.7,0
25.0,227.0,0.0,28.6,2.0,0.0,0
13.1,214.0,0.0,27.1,3.0,38.7,1
53.0,17.0,4.0,21.0,1.0,0.0,0
47.9,85.0,3.0,26.0,1.0,25.9,1
68.1,229.0,1.0,12.0,0.0,19.8,0
19.7,142.0,0.0,20.9,2.0,2.0,1
39.0,196.0,4.0,17.7,1.0,14.6,0
16.1,212.0,0.0,28.7,2.0,18.6,0
56.5,215.0,1.0,24.4,0.0,3.7,0
35.9,140.0,4.0,20.9,1.0,14.6,0
55.2,245.0,0.0,5.8,0.0,0.0,0
64.6,142.0,0.0,11.2,0.0,3.8,0
13.2,243.0,0.0,18.0,2.0,33.0,0
20.3,182.0,0.0,23.3,2.0,0.0,0
16.4,182.0,0.0,20.7,2.0,20.0,0
77.6,262.0,0.0,36.4,0.0,0.0,0
30.8,121.0,1.0,13.1,2.0,15.1,0
49.5,236.0,0.0,20.0,0.0,0.0,0
34.4,279.0,0.0,29.4,1.0,0.0,1
31.4,117.0,0.0,19.9,2.0,0.0,0
35.9,90.0,0.0,35.9,2.0,0.0,0
23.4,214.0,0.0,20.1,2.0,0.2,1
36.2,117.0,2.0,25.8,2.0,18.9,0
26.4,136.0,1.0,14.3,2.0,11.0,0
47.5,173.0,2.0,16.1,1.0,6.7,0
29.0,163.0,0.0,4.8,2.0,0.0,0
42.7,224.0,1.0,25.3,1.0,6.8,0
40.6,257.0,0.0,12.6,1.0,8.5,0
42.9,72.0,2.0,24.4,1.0,8.6,0
0.0,66.0,0.0,22.2,4.0,0.2,1
21.1,146.0,0.0,33.1,2.0,12.5,0
32.1,116.0,0.0,21.2,2.0,0.0,0
53.3,210.0,1.0,17.1,0.0,13.0,0
1.0,233.0,0.0,10.1,3.0,34.1,0
44.8,188.0,4.0,26.9,1.0,25.3,0
42.0,17.0,3.0,36.6,2.0,21.3,0
54.6,267.0,0.0,16.2,0.0,0.0,0
34.4,79.0,1.0,25.6,2.0,4.3,0
25.5,321.0,3.0,9.8,1.0,0.0,1
36.4,243.0,0.0,4.2,1.0,11.7,1
47.7,229.0,0.0,27.9,0.0,0.0,0
42.0,259.0,1.0,17.5,1.0,3.8,0
25.7,143.0,2.0,21.0,2.0,0.0,1
67.7,217.0,0.0,35.8,0.0,0.0,0
40.5,59.0,2.0,32.8,2.0,11.7,0
58.1,262.0,2.0,19.6,0.0,20.6,0
29.2,285.0,1.0,19.4,1.0,9.8,0
33.1,114.0,1.0,13.8,2.0,0.0,0
39.5,226.0,4.0,11.6,1.0,20.0,0
29.3,55.0,3.0,22.3,2.0,22.2,1
31.8,357.0,1.0,21.8,1.0,9.5,1
17.7,196.0,3.0,20.4,2.0,0.0,1
32.9,215.0,3.0,30.2,1.0,24.0,0
47.3,5.0,3.0,10.3,1.0,7.6,0
27.8,82.0,0.0,20.6,2.0,12.6,0
40.1,221.0,0.0,8.0,1.0,0.0,0
62.8,35.0,2.0,33.7,1.0,43.0,1
56.8,193.0,3.0,16.0,0.0,20.1,0
53.8,289.0,0.0,37.5,0.0,4.0,0
62.5,89.0,3.0,17.7,0.0,30.4,1
41.4,250.0,0.0,24.2,1.0,0.0,0
70.6,196.0,0.0,21.5,0.0,1.8,0
29.1,122.0,0.0,30.0,2.0,0.0,0
55.0,192.0,3.0,10.9,0.0,25.1,0
21.8,158.0,0.0,20.2,2.0,27.1,0
47.7,331.0,0.0,23.6,0.0,0.0,0
36.5,120.0,4.0,13.1,1.0,14.4,1
8.1,239.0,0.0,24.0,3.0,0.0,0
62.7,239.0,0.0,29.7,0.0,1.3,0
31.9,180.0,3.0,31.8,1.0,16.7,0
7.4,121.0,0.0,7.8,3.0,3.6,1
41.2,367.0,1.0,21.7,0.0,12.6,1
40.7,211.0,3.0,24.0,1.0,16.3,1
39.2,316.0,2.0,9.9,0.0,0.0,1
58.6,243.0,0.0,12.5,0.0,6.2,0
30.1,273.0,0.0,10.4,1.0,0.0,0
69.1,248.0,0.0,25.1,0.0,6.5,0
19.8,224.0,1.0,20.3,2.0,13.1,1
35.2,97.0,1.0,20.9,2.0,0.0,0
38.9,83.0,2.0,6.8,2.0,9.9,0
20.9,196.0,0.0,21.2,2.0,13.9,0
26.1,103.0,0.0,12.0,2.0,2.1,0
37.3,213.0,2.0,6.9,1.0,7.0,0
44.4,1.0,3.0,21.0,2.0,41.4,1
62.0,119.0,3.0,25.8,0.0,41.8,1
17.7,221.0,0.0,27.0,2.0,6.4,0
53.8,251.0,0.0,21.5,0.0,0.0,0
9.7,212.0,0.0,21.4,3.0,4.2,0
46.8,299.0,4.0,24.0,0.0,3.3,1
47.4,1.0,2.0,30.0,1.0,0.0,0
16.3,174.0,0.0,30.7,2.0,0.0,1
24.8,312.0,0.0,26.5,1.0,0.0,0
41.1,41.0,2.0,24.8,2.0,0.0,0
36.4,82.0,2.0,29.8,2.0,24.2,0
33.5,228.0,2.0,24.2,1.0,3.9,0
19.3,165.0,0.0,29.6,3.0,20.5,1
43.7,258.0,0.0,16.9,1.0,5.6,0
41.9,5.0,3.0,29.0,2.0,23.0,0
40.3,87.0,2.0,21.8,1.0,8.7,0
38.9,270.0,0.0,14.9,1.0,0.0,0
15.4,187.0,0.0,26.5,2.0,17.5,0
37.5,293.0,1.0,27.0,1.0,3.3,1
50.2,269.0,0.0,20.7,0.0,0.0,0
40.8,44.0,1.0,41.1,2.0,0.0,0
39.8,231.0,3.0,25.0,1.0,0.0,0
59.0,153.0,3.0,17.3,0.0,43.6,1
38.9,246.0,2.0,3.3,1.0,0.0,0
20.0,201.0,0.0,18.7,2.0,1.2,0
35.0,284.0,2.0,15.9,1.0,15.4,0
24.1,187.0,1.0,11.3,2.0,22.2,0
55.1,194.0,3.0,15.8,0.0,22.1,0
32.1,6.0,1.0,8.1,2.0,34.8,1
36.5,167.0,3.0,19.7,1.0,6.1,0
49.0,182.0,6.0,22.1,0.0,4.5,1
80.4,246.0,0.0,14.1,0.0,9.5,0
22.6,196.0,0.0,27.6,2.0,12.4,0
42.2,130.0,5.0,24.5,1.0,31.8,0
54.9,207.0,1.0,18.7,0.0,4.6,0
60.9,190.0,4.0,25.9,0.0,23.0,0
30.4,153.0,3.0,30.6,1.0,0.0,1
30.9,278.0,0.0,14.9,1.0,8.0,1
58.0,226.0,2.0,17.5,0.0,22.1,1
47.2,246.0,2.0,17.7,0.0,9.5,0
38.9,289.0,0.0,19.0,1.0,11.0,1
62.0,232.0,0.0,29.1,0.0,3.7,0
28.9,166.0,0.0,17.2,2.0,0.0,0
32.8,120.0,3.0,25.9,2.0,17.7,1
38.2,14.0,1.0,13.9,2.0,8.5,0
33.9,219.0,0.0,18.4,1.0,6.2,0
41.9,199.0,3.0,4.5,1.0,21.5,0
54.4,229.0,5.0,20.4,0.0,12.1,1
